Semaine;cadre du piégeage;date pose;;;;;;;;;;;date relevé;Piège;commune;village;nom;lambx;lamby;alt;date;precipitation;tn;tx;un;ux;Environnement;eau;débris;Y;X;nombre œufs;espèces;sexe;nombre;observations;agents
22;suivi de site;14/05/2020;;;;;;;;;;;21/05/2020;3;Mtsamboro;M'Tsamboro;mtsamboro;;;;21/05/2020;0;23.5;32;;;PU;;;-12.703138;45.064713;;;;;sec;
22;suivi de site;15/05/2020;;;;;;;;;;;22/05/2020;1;Dembeni;Tsararano;dembeni;77736;-36304;20;22/05/2020;;;;;;PU;;;-12.837195;45.185931;;;;;sec;
22;suivi de site;15/05/2020;;;;;;;;;;;22/05/2020;2;Dembeni;Tsararano;dembeni;77736;-36304;20;22/05/2020;;;;;;U;;;-12.837445;45.177709;;;;;support retourné;
22;suivi de site;15/05/2020;;;;;;;;;;;22/05/2020;3;Dembeni;Tsararano;dembeni;77736;-36304;20;22/05/2020;;;;;;PU;;;-12.837504;45.174244;;;;;sec;
22;suivi de site;19/05/2020;;;;;;;;;;;27/05/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;trouble;faibles;-12.737952;45.211288;x;Ae. albopictus;M;14;;
20;suivi de site;19/05/2020;;;;;;;;;;;27/05/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;trouble;faibles;-12.737952;45.211288;x;Ae. albopictus;F;35;;
20;suivi de site;19/05/2020;;;;;;;;;;;27/05/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;;;-12.737445;45.217375;;;;;sec;
20;suivi de site;19/05/2020;;;;;;;;;;;27/05/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;;;-12.737133;45.211163;;;;;sec;
20;suivi de site;19/05/2020;;;;;;;;;;;27/05/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;;;-12.736728;45.211373;;;;;sec;
20;suivi de site;19/05/2020;;;;;;;;;;;27/05/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;;;-12.736737;45.211307;;;;;sec;
20;suivi de site;19/05/2020;;;;;;;;;;;27/05/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;trouble;eleves;-12.736063;45.212353;x;Ae. aegypti;M;21;;
21;TIS;19/05/2020;;;;;;;;;;;27/05/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;trouble;eleves;-12.736063;45.212353;x;Ae. aegypti;F;36;;
21;TIS;19/05/2020;;;;;;;;;;;27/05/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;27/05/2020;;;;;;PU;trouble;eleves;-12.784653;45.213437;x;Ae. albopictus;F;26;;
21;TIS;25/05/2020;;;;;;;;;;;02/06/2020;1;Dembeni;Tsararano;dembeni;77736;-36304;20;02/06/2020;;;;;;PU;;;-12.837195;45.185931;;;;;sec;
21;TIS;25/05/2020;;;;;;;;;;;02/06/2020;2;Dembeni;Tsararano;dembeni;77736;-36304;20;03/06/2020;;;;;;U;;;-12.837445;45.177709;;;;;sec;
21;TIS;25/05/2020;;;;;;;;;;;02/06/2020;3;Dembeni;Tsararano;dembeni;77736;-36304;20;04/06/2020;;;;;;PU;;;-12.837504;45.174244;;;;;sec;
21;TIS;27/05/2020;;;;;;;;;;;02/06/2020;1;Mtsamboro;M'Tsamboro;mtsamboro;;;;02/06/2020;0;25.2;31.5;;;PU;trouble;faibles;-12.696179;45.071166;x;Ae. aegypti;M;9;;
21;TIS;27/05/2020;;;;;;;;;;;02/06/2020;1;Mtsamboro;M'Tsamboro;mtsamboro;;;;02/06/2020;0;25.2;31.5;;;PU;trouble;faibles;-12.696179;45.071166;x;Ae. aegypti;F;15;;
21;TIS;27/05/2020;;;;;;;;;;;02/06/2020;2;Mtsamboro;M'Tsamboro;mtsamboro;;;;02/06/2020;0;25.2;31.5;;;U;claire;;-12.698786;45.069666;;;;;sec;
21;TIS;27/05/2020;;;;;;;;;;;02/06/2020;3;Mtsamboro;M'Tsamboro;mtsamboro;;;;02/06/2020;0;25.2;31.5;;;PU;claire;;-12.703138;45.064713;;;;;sec;
21;TIS;28/05/2020;;;;;;;;;;;03/06/2020;1;Chirongui;Poroani;bandrele;;;;03/06/2020;0;;;;;U;trouble;faibles;-12.890595;45.1393389;x;Ae. aegypti;M;12;;
21;TIS;28/05/2020;;;;;;;;;;;03/06/2020;1;Chirongui;Poroani;bandrele;;;;03/06/2020;0;;;;;U;trouble;faibles;-12.890595;45.1393389;x;Ae. aegypti;F;27;;
22;suivi de site;28/05/2020;;;;;;;;;;;03/06/2020;2;Chirongui;Poroani;bandrele;;;;03/06/2020;0;;;;;PU;trouble;faibles;-12.892689;45.143073;x;Ae. albopictus;M;2;;
22;suivi de site;28/05/2020;;;;;;;;;;;03/06/2020;2;Chirongui;Poroani;bandrele;;;;03/06/2020;0;;;;;PU;trouble;faibles;-12.892689;45.143073;x;Ae. albopictus;F;7;;
22;suivi de site;28/05/2020;;;;;;;;;;;03/06/2020;3;Chirongui;Poroani;bandrele;;;;03/06/2020;0;;;;;RU;trouble;faibles;-12.899011;45.144661;x;Ae. aegypti;M;32;;
22;suivi de site;28/05/2020;;;;;;;;;;;03/06/2020;3;Chirongui;Poroani;bandrele;;;;03/06/2020;0;;;;;RU;trouble;faibles;-12.899011;45.144661;x;Ae. aegypti;F;9;;
22;suivi de site;28/05/2020;;;;;;;;;;;04/06/2020;1;Chirongui;Poroani;bandrele;;;;04/06/2020;0;;;;;U;;;-12.890595;45.139389;;;;;sec;
22;suivi de site;28/05/2020;;;;;;;;;;;04/06/2020;2;Chirongui;Poroani;bandrele;;;;04/06/2020;0;;;;;PU;polluée;faibles;-12.892689;45.143073;x;Ae. albopictus;F;13;;
22;suivi de site;28/05/2020;;;;;;;;;;;04/06/2020;2;Chirongui;Poroani;bandrele;;;;04/06/2020;0;;;;;PU;polluée;faibles;-12.892689;45.143073;x;Ae. albopictus;M;7;;
22;suivi de site;28/05/2020;;;;;;;;;;;04/06/2020;3;Chirongui;Poroani;bandrele;;;;04/06/2020;0;;;;;PU;trouble;faibles;-12.899011;45.144661;x;Ae. aegypti;F;11;;
22;suivi de site;28/05/2020;;;;;;;;;;;04/06/2020;3;Chirongui;Poroani;bandrele;;;;04/06/2020;0;;;;;PU;trouble;faibles;-12.899011;45.144661;x;Ae. aegypti;M;3;;
22;suivi de site;28/05/2020;;;;;;;;;;;04/06/2020;1;Tsingoni;Combani;mamoudzou;77743;-36166;65;04/06/2020;;;;;;ZR;;;-12.790057;45.136375;;;;;sec;
22;suivi de site;28/05/2020;;;;;;;;;;;04/06/2020;2;Tsingoni;Combani;mamoudzou;77743;-36166;65;04/06/2020;;;;;;PU;;;-12.787129;45.136426;;;;;sec;
22;suivi de site;28/05/2020;;;;;;;;;;;04/06/2020;3;Tsingoni;Combani;mamoudzou;77743;-36166;65;04/06/2020;;;;;;U;;;-12.799184;45.131766;;;;;support absent;
22;suivi de site;29/05/2020;;;;;;;;;;;04/06/2020;1;Tsingoni;Combani;mamoudzou;77743;-36166;65;04/06/2020;;;;;;u;;;-12.790057;45.136375;x;;;;;
22;suivi de site;29/05/2020;;;;;;;;;;;04/06/2020;1;Tsingoni;Combani;mamoudzou;77743;-36166;65;04/06/2020;;;;;;u;;;-12.790057;45.136375;x;;;;;
22;suivi de site;29/05/2020;;;;;;;;;;;04/06/2020;2;Tsingoni;Combani;mamoudzou;77743;-36166;65;04/06/2020;;;;;;pu;;;-12.787129;45.136426;;;;;;
22;suivi de site;29/05/2020;;;;;;;;;;;04/06/2020;2;Tsingoni;Combani;mamoudzou;77743;-36166;65;04/06/2020;;;;;;pu;;;-12.787129;45.136426;;;;;;
22;suivi de site;29/05/2020;;;;;;;;;;;04/06/2020;3;Tsingoni;Combani;mamoudzou;77743;-36166;65;04/06/2020;;;;;;RU;;;-12.991848;45.131766;;;;;;
22;suivi de site;24/06/2020;;;;;;;;;;;09/06/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;09/06/2020;;;;;;U;;;-12.732617;45.189292;;;;;sec;
32;suivi de site;09/06/2020;;;;;;;;;;;16/06/2020;1;Kani-Keli;Kani-Keli;bandrele;;;;16/06/2020;0;;;;;PU;;;-12.960417;45.102055;x;;;;sec;
32;suivi de site;09/06/2020;;;;;;;;;;;16/06/2020;2;Kani-Keli;Kani-Keli;bandrele;;;;16/06/2020;0;;;;;U;;;-12.955812;45.106363;x;;;;sec;
32;suivi de site;09/06/2020;;;;;;;;;;;16/06/2020;3;Kani-Keli;Kani-Keli;bandrele;;;;16/06/2020;0;;;;;R;;;-12.955812;45.101697;x;;;;sec;
25;suivi de site;03/06/2020;;;;;;;;;;;18/06/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.728105;45.169961;x;;;;sec;
25;suivi de site;03/06/2020;;;;;;;;;;;18/06/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.721057;45.168441;x;;;;sec;
25;suivi de site;03/06/2020;;;;;;;;;;;18/06/2020;3;Koungou;Longoni;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.718087;45.174359;x;;;;sec;
25;suivi de site;05/06/2020;;;;;;;;;;;18/06/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.728873;45.189997;;;;;sec;
25;suivi de site;05/06/2020;;;;;;;;;;;18/06/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.730208;45.188323;;;;;sec;
26;suivi de site;05/06/2020;;;;;;;;;;;18/06/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;U;;;-12.730103;45.187517;;;;;sec;
26;suivi de site;05/06/2020;;;;;;;;;;;18/06/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;U;;;-12.730593;45.187795;;;;;sec;
26;suivi de site;05/06/2020;;;;;;;;;;;18/06/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;U;;;-12.730922;45.186777;;;;;sec;
23;RSI port Longoni;05/06/2020;;;;;;;;;;;18/06/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.731265;45.187862;;;;;sec;
23;RSI port Longoni;05/06/2020;;;;;;;;;;;18/06/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.732338;45.188305;;;;;sec;
23;RSI port Longoni;05/06/2020;;;;;;;;;;;18/06/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;U;;;-12.733173;45.187612;;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;U;;;-12.732395;45.18749;;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;18/06/2020;;;;;;U;;;-12.732617;45.189292;;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.737952;45.211288;x;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.737445;45.217375;x;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.737133;45.211163;x;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.736728;45.211373;x;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.736737;45.211307;x;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.735929;45.212028;x;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.736063;45.212352;x;;;;sec;
23;TIS;05/06/2020;;;;;;;;;;;18/06/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;18/06/2020;;;;;;PU;;;-12.784653;45.213437;x;;;;sec;
23;TIS;11/06/2020;;;;;;;;;;;18/06/2020;1;Chirongui;Poroani;bandrele;;;;18/06/2020;0;;;;;UR;;;-12890595;45.139338;x;;;;sec;
23;TIS;11/06/2020;;;;;;;;;;;18/06/2020;2;Chirongui;Poroani;bandrele;;;;18/06/2020;0;;;;;PU;;;-12.892689;45.139338;x;;;;sec;
23;TIS;11/06/2020;;;;;;;;;;;18/06/2020;3;Chirongui;Poroani;bandrele;;;;18/06/2020;0;;;;;RU;;;-12.899011;45.144661;x;;;;sec;
23;TIS;18/06/2020;;;;;;;;;;;24/06/2020;1;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;trouble;faibles;-12.737952;45.211288;x;Ae albo;M;21;;
23;TIS;18/06/2020;;;;;;;;;;;24/06/2020;1;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;trouble;faibles;-12.737952;45.211288;x;Ae albo;F;12;;
23;TIS;18/06/2020;;;;;;;;;;;24/06/2020;2;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;;;-12.737445;45.217373;;;;;pot absent;
23;TIS;18/06/2020;;;;;;;;;;;24/06/2020;3;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;claire;faibles;-12.737133;45.211163;x;Ae albo;M;14;;
23;TIS;18/06/2020;;;;;;;;;;;24/06/2020;3;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;claire;faibles;-12.737133;45.211163;x;Ae albo;F;10;;
23;TIS;18/06/2020;;;;;;;;;;;24/06/2020;4;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;claire;;-12.736728;45.211373;x;Ae aegypti;M;24;;
24;suivi de site;18/06/2020;;;;;;;;;;;24/06/2020;4;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;claire;;-12.736728;45.211373;x;Ae aegypti;F;18;;
24;suivi de site;18/06/2020;;;;;;;;;;;24/06/2020;5;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;;;-12.736737;45.211307;;;;;support absent;
24;suivi de site;18/06/2020;;;;;;;;;;;24/06/2020;6;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;;;-12.735928;45.212028;X;;;;sec;
24;suivi de site;18/06/2020;;;;;;;;;;;24/06/2020;7;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;;;-12.736063;45.212353;X;;;;sec;
24;suivi de site;18/06/2020;;;;;;;;;;;24/06/2020;8;Koungou;koungou;mamoudzou;77743;-36166;65;24/06/2020;;;;;;PU;;;-12.784653;45.213437;X;;;;sec;
24;suivi de site;10/06/2020;;;;;;;;;;;25/06/2020;1;Bandrele;Bandrele;bandrele;;;;25/06/2020;0;;;;;R;;;-12.906137;45.192083;x;;;;sec;
24;suivi de site;10/06/2020;;;;;;;;;;;25/06/2020;2;Bandrele;Bandrele;;;;;;0;;;;;PU;;faibles;-12.914037;45.193615;x;Ae. albopictus;M;11;;
24;suivi de site;10/06/2020;;;;;;;;;;;25/06/2020;2;Bandrele;Bandrele;;;;;;0;;;;;PU;;faibles;-12.914037;45.193615;x;Ae. albopictus;F;19;;
24;suivi de site;10/06/2020;;;;;;;;;;;25/06/2020;3;Bandrele;Bandrele;;;;;;0;;;;;UR;;faibles;-12.915473;45.191098;x;Ae. albopictus;M;5;;
24;suivi de site;10/06/2020;;;;;;;;;;;25/06/2020;3;Bandrele;Bandrele;bandrele;;;;25/06/2020;0;;;;;UR;;faibles;-12.915473;45.191098;x;Ae. albopictus;F;10;;
24;suivi de site;19/05/2020;;;;;;;;;;;27/06/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;27/06/2020;;;;;;PU;;;-12.735929;45.212028;;;;;sec;
26;suivi de site;05/06/2020;;;;;;;;;;;28/06/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;28/06/2020;;;;;;U;;;-12.731113;45.187412;;;;;sec;
26;suivi de site;22/06/2020;;;;;;;;;;;30/06/2020;1;Tsingoni;Combani;mamoudzou;77743;-36166;65;30/06/2020;;;;;;r;;;-12.790057;45.136375;;;;;sec;
26;suivi de site;22/06/2020;;;;;;;;;;;30/06/2020;2;Tsingoni;Combani;mamoudzou;77743;-36166;65;30/06/2020;;;;;;PU;;;-12.787129;45.134426;x;;;;sec;
26;suivi de site;22/06/2020;;;;;;;;;;;30/06/2020;3;Tsingoni;Combani;mamoudzou;77743;-36166;65;30/06/2020;;;;;;u;;;-12.991848;45.131766;;;;;sec;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;PU;;;-12.728873;45.189997;x;;;;sec;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;PU;;;-12.730208;45.188323;x;;;;sec;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;U;;;-12.730103;45.187517;;;;;pot absent;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;U;;;-12.730593;45.187795;x;;;;sec;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;U;;;-12.730922;45.186777;x;;;;sec;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;U;;;-12.731113;45.187412;x;;;;sec;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;PU;;;-12.731265;45.187862;;;;;pot absent;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;PU;claire;faibles;-12.732338;45.188305;x;Ae. aegypti;M;12;;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;PU;claire;faibles;-12.732338;45.188305;x;Ae. aegypti;F;10;;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;U;;;-12.733173;45.187612;;;;;sec;
26;suivi de site;24/06/2020;;;;;;;;;;;09/07/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;09/07/2020;;;;;;U;;;-12.732395;45.18749;x;;;;sec;
26;suivi de site;26/06/2020;;;;;;;;;;;10/07/2020;1;Dembeni;Tsararano;dembeni;77736;-36304;20;10/07/2020;;;;;;UR;;;-12.837195;45.185931;x;;;;sec;
26;suivi de site;26/06/2020;;;;;;;;;;;10/07/2020;2;Dembeni;Tsararano;dembeni;77736;-36304;20;10/07/2020;;;;;;PU;claire;faibles;-12.837445;45.17709;x;Ae,albo;;;;
26;suivi de site;26/06/2020;;;;;;;;;;;10/07/2020;2;Dembeni;Tsararano;dembeni;77736;-36304;20;10/07/2020;;;;;;PU;claire;faibles;-12.837445;45.17709;x;Ae,albo;;;;
26;suivi de site;26/06/2020;;;;;;;;;;;10/07/2020;3;Dembeni;Tsararano;dembeni;77736;-36304;20;10/07/2020;;;;;;R;;;-12.837504;45.174244;x;;;;sec;
25;suivi de site;17/06/2020;;;;;;;;;;;23/07/2020;1;Dembeni;Tsararano;dembeni;77736;-36304;20;23/07/2020;;;;;;u;;;-12.837195;45.185931;x;;;;;
25;suivi de site;17/06/2020;;;;;;;;;;;23/07/2020;1;Dembeni;Tsararano;dembeni;77736;-36304;20;23/07/2020;;;;;;u;;;-12.837195;45.185931;x;;;;;
25;suivi de site;17/06/2020;;;;;;;;;;;23/07/2020;2;Dembeni;Tsararano;dembeni;77736;-36304;20;23/07/2020;;;;;;pu;;;-12.837445;45.17709;x;;;;;
25;suivi de site;17/06/2020;;;;;;;;;;;23/07/2020;2;Dembeni;Tsararano;dembeni;77736;-36304;20;23/07/2020;;;;;;pu;;;-12.837445;45.17709;x;;;;;
25;suivi de site;17/06/2020;;;;;;;;;;;23/07/2020;3;Dembeni;Tsararano;dembeni;77736;-36304;20;23/07/2020;;;;;;r;;;-12.837504;45.174244;;;;;;
25;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;PU;;;-12.728873;45.189997;x;;;;sec;
25;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;PU;;;-12.730208;45.188323;x;;;;sec;
25;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;U;;;-12.730103;45.187517;x;;;;sec;
25;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;U;;;-12.730593;45.186795;x;;;;sec;
25;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;U;;;-12.730922;45.186777;;;;;sec;
25;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;U;;;-12.731113;45.187412;;;;;support absent;
28;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;PU;;;-12.731265;45.187862;;;;;support absent;
28;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;PU;trouble;;-12.732338;45.188305;x;Ae albo;M;15;;
28;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;PU;trouble;;-12.732338;45.188305;x;Ae albo;F;8;;
28;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;U;;;-12.733173;45.187612;x;;;;;
28;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;U;;;-12.732395;45.18749;x;;;;;
28;suivi de site;03/07/2020;;;;;;;;;;;30/07/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;30/07/2020;;;;;;U;;;-12.732617;45.189292;x;;;;pot retourné;
28;suivi de site;25/06/2020;;;;;;;;;;;06/08/2020;1;Bandrele;Bandrele;bandrele;;;;06/08/2020;0;;;;;R;;;-12.906137;45.192083;;;;;pot absent;
28;suivi de site;25/06/2020;;;;;;;;;;;06/08/2020;2;Bandrele;Bandrele;bandrele;;;;06/08/2020;0;;;;;PU;;;-12.914037;45.193615;;;;;sec;
28;suivi de site;25/06/2020;;;;;;;;;;;06/08/2020;3;Bandrele;Bandrele;bandrele;;;;06/08/2020;0;;;;;UR;;;-12.915473;45.191098;;;;;sec;
28;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;;;-12.737952;45.211288;x;;;;sec;
28;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;;;-12.737445;45.217375;x;;;;sec;
28;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;;;-12.737133;45.211163;x;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;;;-12.736728;45.211373;x;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;;;-12.736737;45.211307;x;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;;;-12.735928;45.212028;x;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;;;-12.736063;45.212353;x;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;claire;faibles;-12.784653;45.213437;x;Ae albo;M;22;;
32;suivi de site;07/08/2020;;;;;;;;;;;18/08/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;18/08/2020;;;;;;PU;claire;faibles;-12.784653;45.213437;x;Ae albo;F;12;;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;PU;;;-12.728873;45.189997;x;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;PU;;;-12.730208;45.188323;x;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;U;;;-12.730103;45.187517;;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;U;;;-12.730593;45.187795;X;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;U;;;-12.730922;45.186777;X;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;U;;;-12.731113;45.187412;X;;;;sec;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;PU;claire;faibles;-12.731265;45.187862;X;Ae aegypti;M;8;;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;PU;claire;faibles;-12.731265;45.187862;X;Ae aegypti;F;11;;
32;suivi de site;07/08/2020;;;;;;;;;;;20/08/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;20/08/2020;;;;;;U;;;-12.732338;45.188305;X;;;;sec;
